% {"flow_id": 6969, "openml_server": "https://www.openml.org/api/v1/xml", "col_parameters": ["classifier__bootstrap", "classifier__criterion", "classifier__max_depth", "classifier__max_features", "classifier__max_leaf_nodes", "classifier__min_samples_leaf", "classifier__min_samples_split", "classifier__min_weight_fraction_leaf", "classifier__n_estimators", "imputation__strategy"], "col_measures": ["predictive_accuracy"], "normalized_y": false, "study_id": "OpenML100", "num_runs": 500}
@RELATION openml-meta-flow-6969

@ATTRIBUTE classifier__bootstrap {True, False}
@ATTRIBUTE classifier__criterion {entropy, gini}
@ATTRIBUTE classifier__max_depth {None}
@ATTRIBUTE classifier__max_features NUMERIC
@ATTRIBUTE classifier__max_leaf_nodes {None}
@ATTRIBUTE classifier__min_samples_leaf {18, 20, 2, 7, 3, 6, 16, 14, 9, 15, 4, 8, 17, 12, 10, 13, 5, 11, 19, 1}
@ATTRIBUTE classifier__min_samples_split {9, 19, 15, 2, 4, 10, 18, 20, 5, 8, 3, 17, 7, 14, 6, 12, 16, 11, 13}
@ATTRIBUTE classifier__min_weight_fraction_leaf NUMERIC
@ATTRIBUTE classifier__n_estimators {100}
@ATTRIBUTE imputation__strategy {median, most_frequent, mean}
@ATTRIBUTE y NUMERIC
@ATTRIBUTE task_id NUMERIC

@DATA
False,gini,None,0.30998651451780496,None,7,8,0.0,100,median,0.775401,10101
False,gini,None,0.4130392955275237,None,18,20,0.0,100,median,0.772727,10101
False,entropy,None,0.6921225902202102,None,5,16,0.0,100,median,0.775401,10101
False,entropy,None,0.5579815972193977,None,8,8,0.0,100,mean,0.786096,10101
False,gini,None,0.7526435545127454,None,14,15,0.0,100,mean,0.784759,10101
True,gini,None,0.7006650041966958,None,14,19,0.0,100,mean,0.784759,10101
True,gini,None,0.25786111405768686,None,9,7,0.0,100,mean,0.778075,10101
True,entropy,None,0.6090381977966355,None,17,16,0.0,100,median,0.779412,10101
True,gini,None,0.28902352833478717,None,17,2,0.0,100,median,0.764706,10101
False,gini,None,0.5112751434758754,None,12,4,0.0,100,median,0.787433,10101
False,entropy,None,0.10159341684994727,None,1,18,0.0,100,mean,0.76738,10101
False,entropy,None,0.7504557269519936,None,9,20,0.0,100,mean,0.779412,10101
False,entropy,None,0.34958899721964143,None,19,9,0.0,100,median,0.770053,10101
False,gini,None,0.5956747090498102,None,18,5,0.0,100,median,0.784759,10101
True,gini,None,0.3996726057754669,None,17,4,0.0,100,mean,0.766043,10101
True,gini,None,0.16354444073706748,None,11,2,0.0,100,mean,0.782086,10101
True,gini,None,0.4842313644316032,None,16,12,0.0,100,mean,0.77139,10101
True,entropy,None,0.6022274460426404,None,5,18,0.0,100,median,0.782086,10101
False,gini,None,0.29864645854891975,None,2,15,0.0,100,most_frequent,0.77139,10101
False,entropy,None,0.7797552855905793,None,17,7,0.0,100,median,0.792781,10101
True,entropy,None,0.4177399757869641,None,10,13,0.0,100,most_frequent,0.782086,10101
True,gini,None,0.35684626556980104,None,18,19,0.0,100,mean,0.772727,10101
False,gini,None,0.6046037348194787,None,7,19,0.0,100,median,0.782086,10101
False,gini,None,0.68487924688382,None,18,3,0.0,100,most_frequent,0.780749,10101
False,gini,None,0.581843743416487,None,16,19,0.0,100,mean,0.784759,10101
False,entropy,None,0.44106928569530646,None,18,6,0.0,100,median,0.772727,10101
False,entropy,None,0.6434418222096739,None,19,8,0.0,100,mean,0.780749,10101
False,entropy,None,0.6076518866568656,None,14,5,0.0,100,median,0.791444,10101
True,entropy,None,0.25508309977879373,None,2,16,0.0,100,median,0.779412,10101
False,entropy,None,0.17048343223107043,None,20,16,0.0,100,median,0.768717,10101
True,entropy,None,0.1770978488310224,None,3,9,0.0,100,median,0.778075,10101
True,gini,None,0.2824261006558375,None,17,5,0.0,100,mean,0.775401,10101
True,entropy,None,0.8379753153702257,None,2,18,0.0,100,mean,0.772727,10101
False,gini,None,0.7211028076063475,None,5,18,0.0,100,most_frequent,0.772727,10101
False,entropy,None,0.8275832179495655,None,15,15,0.0,100,mean,0.791444,10101
True,gini,None,0.16394410756630987,None,12,16,0.0,100,mean,0.776738,10101
False,gini,None,0.8798470028713025,None,4,19,0.0,100,mean,0.762032,10101
False,gini,None,0.13405786837607359,None,16,19,0.0,100,most_frequent,0.770053,10101
False,gini,None,0.17889661959925915,None,14,10,0.0,100,most_frequent,0.779412,10101
False,entropy,None,0.802737946121508,None,4,4,0.0,100,most_frequent,0.755348,10101
False,gini,None,0.5479257379607726,None,2,20,0.0,100,mean,0.778075,10101
False,gini,None,0.6727656612912021,None,16,15,0.0,100,mean,0.786096,10101
True,entropy,None,0.7346341160840651,None,4,11,0.0,100,mean,0.775401,10101
True,entropy,None,0.10542512853361821,None,17,5,0.0,100,mean,0.763369,10101
False,entropy,None,0.673968332076112,None,18,16,0.0,100,mean,0.786096,10101
False,entropy,None,0.4653190586818218,None,9,6,0.0,100,mean,0.774064,10101
True,entropy,None,0.30027400728555054,None,11,6,0.0,100,mean,0.776738,10101
False,entropy,None,0.4874607344844337,None,3,5,0.0,100,mean,0.766043,10101
False,gini,None,0.4114679296681758,None,5,18,0.0,100,median,0.776738,10101
True,gini,None,0.197061269816483,None,20,6,0.0,100,mean,0.774064,10101
False,gini,None,0.25367039918088025,None,7,12,0.0,100,median,0.778075,10101
False,entropy,None,0.847402480935111,None,2,2,0.0,100,most_frequent,0.744652,10101
True,gini,None,0.29331319740783474,None,5,16,0.0,100,most_frequent,0.782086,10101
True,gini,None,0.3951821198416785,None,16,8,0.0,100,median,0.772727,10101
False,gini,None,0.6969253705294042,None,15,14,0.0,100,most_frequent,0.780749,10101
False,gini,None,0.29847732891941736,None,2,13,0.0,100,most_frequent,0.76738,10101
False,gini,None,0.8788228551326922,None,5,4,0.0,100,mean,0.762032,10101
True,entropy,None,0.18350850995161308,None,7,15,0.0,100,mean,0.786096,10101
False,entropy,None,0.2523031315949645,None,7,15,0.0,100,median,0.778075,10101
False,gini,None,0.3511399508198362,None,2,3,0.0,100,mean,0.760695,10101
False,gini,None,0.6263356331981249,None,8,3,0.0,100,median,0.784759,10101
False,entropy,None,0.4935278239857245,None,7,3,0.0,100,most_frequent,0.779412,10101
False,gini,None,0.35005943742522094,None,17,18,0.0,100,mean,0.776738,10101
True,entropy,None,0.2676148020283734,None,18,2,0.0,100,mean,0.778075,10101
True,gini,None,0.37539685813713886,None,5,2,0.0,100,mean,0.786096,10101
True,gini,None,0.17847377495937922,None,3,20,0.0,100,mean,0.784759,10101
False,gini,None,0.8750644813603278,None,10,7,0.0,100,most_frequent,0.791444,10101
True,gini,None,0.37940115329297874,None,15,2,0.0,100,median,0.764706,10101
True,gini,None,0.8868515318347358,None,5,3,0.0,100,median,0.778075,10101
True,entropy,None,0.7187839798323981,None,13,8,0.0,100,median,0.779412,10101
False,entropy,None,0.7223849298661066,None,12,20,0.0,100,median,0.791444,10101
False,entropy,None,0.6037961987758363,None,1,16,0.0,100,most_frequent,0.774064,10101
True,gini,None,0.12018723808700865,None,13,8,0.0,100,most_frequent,0.775401,10101
True,gini,None,0.5743849501247646,None,1,12,0.0,100,median,0.772727,10101
False,gini,None,0.6541894088803956,None,4,19,0.0,100,mean,0.778075,10101
True,gini,None,0.3813436303208342,None,7,17,0.0,100,most_frequent,0.783422,10101
False,entropy,None,0.18740977919344576,None,1,12,0.0,100,median,0.760695,10101
True,entropy,None,0.19293807719611078,None,5,8,0.0,100,median,0.782086,10101
False,entropy,None,0.8420697513790346,None,15,9,0.0,100,most_frequent,0.792781,10101
True,entropy,None,0.15438425573658857,None,1,5,0.0,100,mean,0.764706,10101
True,gini,None,0.2568291781410158,None,18,2,0.0,100,median,0.76738,10101
True,entropy,None,0.8285734913906612,None,15,19,0.0,100,mean,0.779412,10101
False,gini,None,0.775982068212396,None,15,16,0.0,100,mean,0.787433,10101
False,gini,None,0.14492075901883164,None,19,9,0.0,100,mean,0.768717,10101
True,entropy,None,0.538710755526221,None,7,18,0.0,100,median,0.780749,10101
False,gini,None,0.26585466317076556,None,4,17,0.0,100,most_frequent,0.770053,10101
True,entropy,None,0.6467675302724369,None,17,15,0.0,100,most_frequent,0.780749,10101
True,gini,None,0.4372421521417629,None,7,9,0.0,100,median,0.778075,10101
True,entropy,None,0.24136005073097247,None,11,2,0.0,100,most_frequent,0.774064,10101
True,entropy,None,0.7718877964376185,None,2,9,0.0,100,median,0.772727,10101
True,gini,None,0.3372956012867019,None,13,12,0.0,100,most_frequent,0.779412,10101
True,entropy,None,0.7442801236678891,None,14,15,0.0,100,most_frequent,0.779412,10101
False,entropy,None,0.7834854413838814,None,10,16,0.0,100,median,0.783422,10101
True,entropy,None,0.8810092955605487,None,20,3,0.0,100,most_frequent,0.782086,10101
False,gini,None,0.45681277872557235,None,1,20,0.0,100,median,0.772727,10101
True,entropy,None,0.4286942907719947,None,5,11,0.0,100,most_frequent,0.774064,10101
False,gini,None,0.10632217273960692,None,11,3,0.0,100,median,0.780749,10101
True,entropy,None,0.2430102272048097,None,1,13,0.0,100,mean,0.772727,10101
True,gini,None,0.6474958121602227,None,13,14,0.0,100,median,0.784759,10101
True,gini,None,0.3491189429388256,None,15,10,0.0,100,mean,0.772727,10101
True,entropy,None,0.4054099472412622,None,20,10,0.0,100,mean,0.76738,10101
True,gini,None,0.3927794669418575,None,6,2,0.0,100,most_frequent,0.780749,10101
True,gini,None,0.18882317871949708,None,2,19,0.0,100,mean,0.774064,10101
False,gini,None,0.341261039938763,None,15,4,0.0,100,mean,0.772727,10101
False,gini,None,0.41716604355176345,None,1,4,0.0,100,mean,0.75,10101
False,entropy,None,0.6995191788394539,None,10,6,0.0,100,mean,0.787433,10101
True,entropy,None,0.3525126264883295,None,18,14,0.0,100,most_frequent,0.776738,10101
True,entropy,None,0.40002035129299196,None,3,15,0.0,100,most_frequent,0.779412,10101
False,gini,None,0.32942431674754624,None,1,2,0.0,100,mean,0.735294,10101
False,gini,None,0.8557204895237603,None,14,20,0.0,100,mean,0.784759,10101
True,gini,None,0.4550901892490896,None,12,12,0.0,100,mean,0.775401,10101
True,entropy,None,0.6537131137945199,None,8,19,0.0,100,mean,0.778075,10101
True,entropy,None,0.30078594959868077,None,16,2,0.0,100,mean,0.772727,10101
False,gini,None,0.5215277829947372,None,2,10,0.0,100,median,0.758021,10101
True,gini,None,0.8498323644056164,None,6,20,0.0,100,median,0.783422,10101
True,entropy,None,0.7404530418076675,None,16,19,0.0,100,median,0.783422,10101
True,entropy,None,0.780354240967939,None,3,6,0.0,100,most_frequent,0.770053,10101
True,entropy,None,0.6283494012694429,None,19,8,0.0,100,median,0.787433,10101
False,entropy,None,0.26208063150486904,None,9,9,0.0,100,most_frequent,0.778075,10101
True,gini,None,0.24584536123849343,None,1,4,0.0,100,mean,0.758021,10101
True,gini,None,0.35347229750089104,None,13,14,0.0,100,mean,0.784759,10101
False,gini,None,0.8775690039869625,None,2,7,0.0,100,mean,0.755348,10101
False,gini,None,0.6045652327453517,None,17,2,0.0,100,most_frequent,0.783422,10101
False,entropy,None,0.16586966499123096,None,15,8,0.0,100,median,0.772727,10101
True,entropy,None,0.5828078214522278,None,15,15,0.0,100,most_frequent,0.783422,10101
True,gini,None,0.44334987179645,None,19,17,0.0,100,mean,0.766043,10101
True,entropy,None,0.8800334737810711,None,13,20,0.0,100,most_frequent,0.780749,10101
True,entropy,None,0.45386400056291354,None,6,9,0.0,100,most_frequent,0.782086,10101
False,entropy,None,0.17884701226990637,None,1,5,0.0,100,median,0.754011,10101
True,gini,None,0.778837274629926,None,19,17,0.0,100,mean,0.779412,10101
False,gini,None,0.8613215163089952,None,2,7,0.0,100,median,0.755348,10101
False,gini,None,0.19458846545927555,None,19,19,0.0,100,most_frequent,0.772727,10101
True,entropy,None,0.7482099616206795,None,5,9,0.0,100,median,0.780749,10101
False,gini,None,0.1344096544005801,None,17,9,0.0,100,most_frequent,0.774064,10101
True,entropy,None,0.6493689130270633,None,2,14,0.0,100,mean,0.772727,10101
True,gini,None,0.3971088432557731,None,3,4,0.0,100,mean,0.772727,10101
False,entropy,None,0.11516861977225955,None,4,2,0.0,100,mean,0.779412,10101
True,entropy,None,0.7437136366913384,None,13,20,0.0,100,most_frequent,0.775401,10101
False,entropy,None,0.10657072639958694,None,10,14,0.0,100,median,0.782086,10101
True,gini,None,0.6358524284626157,None,11,3,0.0,100,most_frequent,0.782086,10101
True,gini,None,0.8404718608511734,None,16,6,0.0,100,mean,0.779412,10101
True,entropy,None,0.7232717333331612,None,16,12,0.0,100,mean,0.778075,10101
False,gini,None,0.2367012372247319,None,1,20,0.0,100,most_frequent,0.772727,10101
False,gini,None,0.16992895346247894,None,17,15,0.0,100,median,0.776738,10101
False,entropy,None,0.5966763394265788,None,14,11,0.0,100,mean,0.790107,10101
False,entropy,None,0.6960973049755222,None,9,19,0.0,100,median,0.780749,10101
True,gini,None,0.10573019492283464,None,17,18,0.0,100,median,0.772727,10101
False,entropy,None,0.19433679828325304,None,4,2,0.0,100,mean,0.774064,10101
True,entropy,None,0.6938821413950486,None,5,13,0.0,100,median,0.779412,10101
True,entropy,None,0.19394551444227037,None,4,3,0.0,100,mean,0.782086,10101
True,gini,None,0.7987608313686557,None,13,18,0.0,100,median,0.78877,10101
True,entropy,None,0.6499467706919643,None,14,4,0.0,100,most_frequent,0.775401,10101
False,gini,None,0.3903104692529472,None,6,9,0.0,100,most_frequent,0.77139,10101
True,entropy,None,0.5909605838905053,None,11,3,0.0,100,median,0.782086,10101
True,entropy,None,0.427917682046863,None,8,17,0.0,100,most_frequent,0.784759,10101
True,entropy,None,0.8943268952092037,None,6,3,0.0,100,median,0.780749,10101
False,gini,None,0.8225871717116015,None,5,14,0.0,100,median,0.762032,10101
False,gini,None,0.419411730125537,None,20,16,0.0,100,median,0.776738,10101
False,gini,None,0.47455112016633294,None,16,6,0.0,100,mean,0.775401,10101
False,entropy,None,0.5567446141468294,None,20,2,0.0,100,mean,0.780749,10101
False,gini,None,0.7037583036817784,None,19,7,0.0,100,mean,0.780749,10101
True,entropy,None,0.6778696632523628,None,18,11,0.0,100,median,0.786096,10101
False,entropy,None,0.2063222767134425,None,19,19,0.0,100,most_frequent,0.76738,10101
True,entropy,None,0.7960268786423287,None,18,7,0.0,100,median,0.787433,10101
False,entropy,None,0.4042415820730738,None,16,10,0.0,100,most_frequent,0.774064,10101
False,gini,None,0.7662692026348518,None,3,14,0.0,100,median,0.751337,10101
False,gini,None,0.36770483183586034,None,20,20,0.0,100,most_frequent,0.770053,10101
True,gini,None,0.7615241094398798,None,13,10,0.0,100,mean,0.780749,10101
True,gini,None,0.49020827725350447,None,16,11,0.0,100,mean,0.77139,10101
False,entropy,None,0.3042543884955472,None,16,9,0.0,100,most_frequent,0.772727,10101
False,gini,None,0.4225975209588061,None,4,8,0.0,100,mean,0.77139,10101
False,gini,None,0.36664083006125014,None,17,11,0.0,100,mean,0.770053,10101
True,gini,None,0.40847250256277645,None,3,15,0.0,100,median,0.774064,10101
False,gini,None,0.2961900850810957,None,8,17,0.0,100,mean,0.776738,10101
True,entropy,None,0.8571519082628474,None,15,20,0.0,100,most_frequent,0.779412,10101
False,entropy,None,0.36021142954388574,None,14,11,0.0,100,mean,0.782086,10101
False,entropy,None,0.7634351472965178,None,12,11,0.0,100,mean,0.790107,10101
True,entropy,None,0.29033479389557837,None,1,11,0.0,100,median,0.774064,10101
True,gini,None,0.19055824215794975,None,15,8,0.0,100,mean,0.776738,10101
False,gini,None,0.5790979107455319,None,5,4,0.0,100,median,0.774064,10101
False,entropy,None,0.43873327842146315,None,11,16,0.0,100,most_frequent,0.782086,10101
True,entropy,None,0.8207090415236121,None,14,20,0.0,100,median,0.778075,10101
True,entropy,None,0.43288892902803344,None,14,15,0.0,100,most_frequent,0.77139,10101
False,gini,None,0.433613221033036,None,11,6,0.0,100,mean,0.780749,10101
False,gini,None,0.8863005469280314,None,1,2,0.0,100,mean,0.724599,10101
True,gini,None,0.6286871947017179,None,19,6,0.0,100,mean,0.786096,10101
False,entropy,None,0.23825983132826967,None,5,20,0.0,100,median,0.768717,10101
True,gini,None,0.7020438066749392,None,20,7,0.0,100,median,0.780749,10101
False,entropy,None,0.6708243649450236,None,5,5,0.0,100,median,0.774064,10101
False,gini,None,0.13343694026891406,None,17,13,0.0,100,median,0.77139,10101
True,gini,None,0.41447033683863344,None,9,12,0.0,100,median,0.782086,10101
True,gini,None,0.40333001681672065,None,9,8,0.0,100,median,0.778075,10101
True,entropy,None,0.4574889280046537,None,2,6,0.0,100,median,0.778075,10101
True,gini,None,0.28965266678277257,None,2,3,0.0,100,most_frequent,0.77139,10101
False,entropy,None,0.8120629723298702,None,16,15,0.0,100,mean,0.791444,10101
False,entropy,None,0.25370284575033564,None,7,18,0.0,100,median,0.774064,10101
True,entropy,None,0.730857539236616,None,15,20,0.0,100,median,0.779412,10101
True,gini,None,0.8104596238176617,None,18,7,0.0,100,most_frequent,0.784759,10101
False,gini,None,0.1680609911977432,None,6,13,0.0,100,mean,0.776738,10101
True,entropy,None,0.8092494892436425,None,20,16,0.0,100,mean,0.779412,10101
False,entropy,None,0.6538744037146924,None,6,6,0.0,100,median,0.776738,10101
False,entropy,None,0.4563696769667057,None,16,15,0.0,100,most_frequent,0.776738,10101
True,gini,None,0.14102285592829747,None,10,9,0.0,100,most_frequent,0.784759,10101
True,entropy,None,0.506887832789965,None,8,11,0.0,100,median,0.782086,10101
True,entropy,None,0.15205375647123445,None,18,19,0.0,100,mean,0.764706,10101
True,entropy,None,0.8332778034516407,None,12,8,0.0,100,most_frequent,0.776738,10101
False,entropy,None,0.40681406213735916,None,1,5,0.0,100,mean,0.759358,10101
True,gini,None,0.2117958396710128,None,13,3,0.0,100,median,0.779412,10101
True,entropy,None,0.8782926416085512,None,4,3,0.0,100,most_frequent,0.774064,10101
True,gini,None,0.652910395458804,None,20,8,0.0,100,most_frequent,0.787433,10101
False,entropy,None,0.831376800822278,None,11,6,0.0,100,most_frequent,0.78877,10101
True,gini,None,0.8746207085201088,None,11,11,0.0,100,mean,0.783422,10101
True,entropy,None,0.7971506543180152,None,13,8,0.0,100,median,0.778075,10101
False,gini,None,0.3840820691394463,None,4,19,0.0,100,most_frequent,0.774064,10101
False,gini,None,0.8534314251845448,None,1,6,0.0,100,mean,0.739305,10101
True,gini,None,0.17832484108508437,None,6,15,0.0,100,most_frequent,0.782086,10101
False,gini,None,0.7489129477714842,None,5,14,0.0,100,median,0.775401,10101
False,entropy,None,0.26107890355658003,None,14,18,0.0,100,median,0.779412,10101
True,gini,None,0.1960604092110396,None,1,3,0.0,100,mean,0.759358,10101
False,entropy,None,0.37982557167538034,None,8,8,0.0,100,most_frequent,0.778075,10101
True,gini,None,0.7292640536533977,None,7,2,0.0,100,median,0.787433,10101
True,gini,None,0.719649998151234,None,3,12,0.0,100,mean,0.776738,10101
True,gini,None,0.18640723684724875,None,8,11,0.0,100,most_frequent,0.779412,10101
False,gini,None,0.771745914858691,None,2,6,0.0,100,median,0.75,10101
True,gini,None,0.25135337157340587,None,11,5,0.0,100,most_frequent,0.779412,10101
True,entropy,None,0.12898811684506947,None,13,19,0.0,100,mean,0.772727,10101
False,gini,None,0.6869128010601727,None,6,15,0.0,100,mean,0.774064,10101
False,entropy,None,0.738886494668365,None,4,6,0.0,100,mean,0.76738,10101
True,entropy,None,0.7136991367264601,None,11,8,0.0,100,median,0.782086,10101
False,gini,None,0.7084202210580305,None,19,12,0.0,100,mean,0.783422,10101
True,gini,None,0.4451524263156925,None,14,18,0.0,100,median,0.779412,10101
False,entropy,None,0.3771358062740797,None,9,15,0.0,100,mean,0.776738,10101
True,entropy,None,0.5667134371027039,None,10,20,0.0,100,median,0.786096,10101
False,gini,None,0.5857777806789882,None,15,3,0.0,100,median,0.783422,10101
False,gini,None,0.8371530134707529,None,14,5,0.0,100,most_frequent,0.783422,10101
False,gini,None,0.8561546243532171,None,11,8,0.0,100,median,0.78877,10101
False,gini,None,0.11149541349578991,None,13,12,0.0,100,most_frequent,0.780749,10101
False,entropy,None,0.8833949076420615,None,2,13,0.0,100,most_frequent,0.755348,10101
True,gini,None,0.6116853685413818,None,4,6,0.0,100,mean,0.779412,10101
False,entropy,None,0.6616465007371379,None,6,15,0.0,100,mean,0.77139,10101
False,gini,None,0.42025573033950725,None,5,2,0.0,100,median,0.778075,10101
True,entropy,None,0.4183590884442059,None,13,5,0.0,100,median,0.775401,10101
False,gini,None,0.24611344255139977,None,16,6,0.0,100,most_frequent,0.77139,10101
False,gini,None,0.617911615355996,None,19,20,0.0,100,most_frequent,0.783422,10101
True,entropy,None,0.21621560852895716,None,10,4,0.0,100,median,0.783422,10101
True,entropy,None,0.7073374867670074,None,10,13,0.0,100,mean,0.784759,10101
False,entropy,None,0.22825673209351818,None,17,8,0.0,100,median,0.782086,10101
